id,name,host_id,host name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,Booking_date,reviews_per_month,calculated_host_listings_count,availability_365
53470,Clean and convenient  BR apartment,204539,Mark,Queens,Ridgewood,40.70234,-73.89816,Private room,140,7,6,08/10/2015,0.06,5,365
53477,  floors of luxury ,204539,Mark,Queens,Middle Village,40.71546,-73.87854,Entire home/apt,265,7,38,27/04/2019,0.38,5,365
54158,The Institute Heart of Williamsburg,10889,Bob,Brooklyn,Williamsburg,40.7195,-73.95976,Entire home/apt,249,2,358,20/06/2019,3.44,2,164
54453,MIDTOWN WEST   Large alcove studio,255583,Anka,Manhattan,Hell's Kitchen,40.76548,-73.98474,Shared room,105,6,10,07/01/2014,0.09,1,363
54508,Sml Rm in pr Brst  Park Sl great for Med students,210746,Kathleen R ,Brooklyn,Prospect Heights,40.6787,-73.97262,Private room,100,2,226,06/06/2019,2.12,3,250
54544,City Room   Private Penthouse Apt ,256161,Wayne,Manhattan,Harlem,40.81035,-73.94598,Entire home/apt,121,1,104,22/06/2019,1,5,247
54626,Cozy bedroom by Yankee Stadium,190409,Waundell,Bronx,Highbridge,40.83075,-73.93058,Private room,45,1,138,30/06/2019,1.45,3,323
54860,Great apartment with private bathroom and entrance,258164,Jenny,Manhattan,East Harlem,40.79958,-73.94275,Private room,100,5,204,23/06/2019,1.92,1,192
55467,Private Garden Apt   New Renovation,260709,Paul,Brooklyn,Williamsburg,40.71625,-73.93845,Entire home/apt,140,2,253,02/07/2019,3.04,1,125
55498,Modern comfort in art infused landmark Brownstone,262138,Tami,Brooklyn,Bedford-Stuyvesant,40.6829,-73.93549,Private room,71,2,23,01/07/2019,0.22,1,91
55668,NOHO EAST VILLAGE  PRIVATE   BATH,88209,Jason,Manhattan,NoHo,40.72773,-73.99134,Private room,130,2,115,05/12/2018,1.17,1,75
55737,Sleek   Comfortable Soho Apt,263414,Pete,Manhattan,West Village,40.72861,-74.0049,Entire home/apt,199,5,129,19/05/2019,1.22,1,286
55959,Spacious Williamsburg Share w  LOFT BED,168525,Gus,Brooklyn,Williamsburg,40.70979,-73.95162,Private room,69,4,82,10/06/2019,1.13,2,60
56467,Cozy East Village Railroad   Bed ,267593,Leonardo,Manhattan,East Village,40.72752,-73.98432,Entire home/apt,130,1,204,01/07/2019,2.04,1,192
56525,  Bedroom Loft w  Private Roof Deck,268014,Alex,Brooklyn,Greenpoint,40.729,-73.95829,Entire home/apt,195,2,69,13/06/2019,0.65,1,58
56859,City Room   Private   Comfy Bedroom,256161,Wayne,Manhattan,Harlem,40.81219,-73.94499,Private room,64,1,192,03/06/2019,1.84,5,245
57166,Elegant NYC Pad,272006,Vasili,Queens,Ditmars Steinway,40.77185,-73.90502,Entire home/apt,140,2,17,17/06/2019,0.16,1,292
57297,Clean   bright  BR in Cobble Hill  GREAT location ,199392,S M ,Brooklyn,Cobble Hill,40.68926,-73.99386,Entire home/apt,159,2,222,24/06/2019,2.12,1,279
57618,Great new apt  close to everything,274557,Ana,Manhattan,Hell's Kitchen,40.7672,-73.98508,Entire home/apt,250,3,94,09/06/2019,0.96,1,3
57740,Quiet   Clean Retreat in the City,275459,I,Manhattan,East Village,40.73012,-73.99053,Entire home/apt,239,3,7,24/05/2019,0.07,1,351
57754,Stylish Large Gramercy Loft ,275578,R,Manhattan,Flatiron District,40.7403,-73.98498,Entire home/apt,305,2,108,30/06/2019,1.09,1,201
57874,The Brownstone Luxury   Bd Apt NYC,276291,Simon,Manhattan,Harlem,40.80931,-73.94343,Entire home/apt,155,3,222,26/06/2019,2.1,2,232
58059,PRIVATE Room on Historic Sugar Hill,277379,Agnes,Manhattan,Harlem,40.8251,-73.94287,Private room,60,1,458,03/07/2019,4.58,2,258
58062,South Slope Green,277394,Linda,Brooklyn,Windsor Terrace,40.6585,-73.98397,Private room,135,2,21,17/05/2019,0.26,1,272
58467,  Flr  Manhattan Views  Nr  Subway,279797,Dave,Manhattan,Roosevelt Island,40.76193,-73.9501,Private room,120,7,17,08/05/2019,0.3,1,341
59014,Spacious  BR  Adorable Clean Quiet,282927,Drica,Manhattan,Lower East Side,40.72052,-73.98589,Entire home/apt,150,3,41,02/01/2019,0.39,1,244
59121,Nice  clean  safe  convenient  BR,204539,Mark,Queens,Ridgewood,40.70411,-73.89934,Entire home/apt,140,14,1,17/09/2012,0.01,5,365
59642,Franklin St Flat in Trendy Greenpoint Brooklyn,274782,Betty,Brooklyn,Greenpoint,40.73401,-73.95967,Entire home/apt,135,2,69,19/05/2019,0.67,1,12
59709,Artistic  Cozy  and Spacious w  Patio  Sleeps  ,186084,Ricardo   Ashlie,Manhattan,Chinatown,40.71756,-73.99503,Entire home/apt,250,4,18,01/07/2019,0.18,2,265
60164,Beautiful  elegant   bed SOHO loft,289653,Harrison,Manhattan,SoHo,40.72003,-74.00262,Entire home/apt,500,4,94,23/06/2019,0.99,1,329
60457,Spacious Greenwich Village Apt,99212,Jessica,Manhattan,Greenwich Village,40.73194,-73.99474,Entire home/apt,225,5,10,11/05/2019,0.1,1,91
60611,SpaHa Studio Monthly Rental,292204,Blanca,Manhattan,East Harlem,40.79163,-73.94573,Entire home/apt,125,28,183,29/09/2018,1.83,2,365
60666,City Room   Private Luxury Suite,256161,Wayne,Manhattan,Harlem,40.8118,-73.94434,Private room,92,1,189,11/06/2019,1.82,5,253
60673,Private Room bath Luxurious Harlem,249372,Cynthia,Manhattan,Harlem,40.81583,-73.94707,Private room,175,2,1,07/10/2018,0.11,1,365
60680,The gem of the East Village,292630,Mich,Manhattan,East Village,40.72654,-73.98049,Entire home/apt,99,2,127,20/06/2019,1.22,1,320
60948,ACCOMMODATIONS GALORE  ,126607,Laurine,Manhattan,East Harlem,40.80942,-73.93936,Entire home/apt,140,3,135,20/06/2019,1.3,3,192
61224,Huge Chelsea Loft,291112,Frank,Manhattan,Chelsea,40.74358,-74.00027,Entire home/apt,500,2,35,27/07/2017,0.34,1,348
61492,Exclusive Room with Private Bath in  LES,297769,Tunji,Manhattan,Chinatown,40.71445,-73.9908,Private room,120,4,171,23/06/2019,1.8,2,353
61509,Quiet  clean midtown apt w  elevato,23619,Anna Fonzy,Manhattan,Midtown,40.75749,-73.96897,Entire home/apt,110,200,92,30/04/2019,0.9,1,140
62095,BK Sweet Suite w Kitchen FullBath,281764,Colette Sean,Brooklyn,East Flatbush,40.64446,-73.9503,Entire home/apt,65,3,238,14/06/2019,2.3,1,2
62427,Great East Village Apartment Rental,303882,Brie,Manhattan,East Village,40.7268,-73.99079,Entire home/apt,130,50,56,26/05/2019,0.58,1,56
62430,BROWNSTONE SUNDRENCHED BEAUTY,197755,Sheila,Brooklyn,Bushwick,40.688,-73.9171,Entire home/apt,99,3,111,22/06/2019,2.13,1,68
62452,A SpeciaL  Private Room in NY,303939,Lissette,Staten Island,Tompkinsville,40.63536,-74.08537,Private room,36,2,193,25/06/2019,1.85,6,360
62787,C Private Room By The Ferry,303939,Lissette,Staten Island,Tompkinsville,40.63518,-74.08546,Private room,37,2,177,02/07/2019,1.71,6,320
62891,Smallest House In The Village,306545,Olivia,Manhattan,East Village,40.72477,-73.98161,Entire home/apt,175,3,185,24/05/2019,1.78,2,326
62903,Beautiful modern studio apartment in heart of NYC,306605,Daniel,Manhattan,Chelsea,40.74238,-73.99567,Entire home/apt,205,9,62,21/06/2019,0.7,2,76
62925,Beautiful Landmarked Duplex,306739,Maya,Brooklyn,Greenpoint,40.72945,-73.95511,Entire home/apt,285,3,124,16/06/2019,1.22,3,279
63299,BROOKLYN   Guest Room w  Queen Bed in Williamsburg,308875,Scott,Brooklyn,Williamsburg,40.70763,-73.95177,Private room,59,2,181,23/06/2019,1.77,2,15
63320,D Private Che p Room   Explore NYC,303939,Lissette,Staten Island,Tompkinsville,40.63481,-74.08519,Private room,36,2,333,02/07/2019,3.19,6,340
63360,Safe cute near subway  Manhattan NY NY retro style,307962,Dennis   Naoko,Queens,Astoria,40.75384,-73.91433,Entire home/apt,99,5,441,24/06/2019,4.5,1,226
63546,Large and Cozy Private Bedroom,308652,Anton n,Brooklyn,Kensington,40.64106,-73.97426,Private room,39,1,45,16/05/2019,0.46,2,365
63610,DOMINIQUE S NY mini efficiency  wifi metro quiet,310670,Vie,Bronx,Eastchester,40.88057,-73.83572,Entire home/apt,105,2,38,27/06/2019,0.5,13,365
63657,Private  Large   Sunny Top Floor Apt  w W D,170510,Ren e,Brooklyn,Bedford-Stuyvesant,40.68236,-73.94314,Entire home/apt,135,2,248,25/06/2019,2.39,2,11
63693,Cottage in the Village,306545,Olivia,Manhattan,East Village,40.72185,-73.98246,Entire home/apt,390,5,143,19/06/2019,1.38,2,316
63719,BEDROOM  FOR RENT  min from Manhan,311286,Helene,Brooklyn,Bedford-Stuyvesant,40.68503,-73.95385,Private room,70,3,36,19/08/2018,0.41,4,281
64000,Williamsburg near soho    loftbed,312722,Kristian   Di,Brooklyn,Williamsburg,40.7069,-73.95467,Private room,60,17,14,07/01/2019,0.14,4,362
64107,BROOKLYN  STUDIO APARTMENT,313317,Niya,Brooklyn,Crown Heights,40.6778,-73.94339,Private room,100,3,279,24/06/2019,2.69,1,301
64277,BEDROOM  FOR RENT   min from Manh,311286,Helene,Brooklyn,Bedford-Stuyvesant,40.68317,-73.94701,Private room,70,4,18,02/01/2019,0.22,4,189
64365,Crown Heights Garden Apt ,314582,Anthony,Brooklyn,Crown Heights,40.67586,-73.95155,Private room,60,2,227,27/06/2019,2.27,2,287
64707,Amazing  Sunny   Breezy Home In the Heart of  NYC,7310,Tilly,Manhattan,Little Italy,40.71702,-73.99811,Entire home/apt,90,14,1,02/01/2019,0.16,1,14
64837,ENJOY Downtown NYC ,46978,Edward,Manhattan,East Village,40.72321,-73.98157,Private room,68,2,203,23/06/2019,1.96,2,86
65019,Charming UWS Treehouse Apt,317809,Claire,Manhattan,Upper West Side,40.77956,-73.98098,Entire home/apt,115,2,210,06/07/2019,2.1,1,261
65268,Share a HOME     for   bdrm  for     Brooklyn,319092,Juhli,Brooklyn,Bedford-Stuyvesant,40.68276,-73.95264,Private room,75,5,64,05/01/2019,0.67,1,68
65562,CHARMING EAST VILLAGE    or   BR,320450,Mary D,Manhattan,East Village,40.72956,-73.98158,Entire home/apt,129,7,5,03/01/2019,0.15,1,231
65615,Farmhouse Apartment in Williamsburg,320761,Valerie,Brooklyn,Williamsburg,40.71069,-73.95175,Entire home/apt,130,10,49,29/06/2019,0.48,1,152
65660,Bright Spacious Williamsburg Abode ,320538,Larissa,Brooklyn,Williamsburg,40.70863,-73.94641,Entire home/apt,95,4,132,07/07/2019,1.27,1,46
65813,Suite Sugar Hill  Harlem  Private Rm in Hosted Apt,321756,Eric,Manhattan,Harlem,40.82888,-73.94307,Private room,75,3,20,02/01/2019,0.26,1,364
65834,Beautiful   Bedroom Apt Park Slope,321934,Jessica,Brooklyn,Park Slope,40.67319,-73.97323,Entire home/apt,175,2,11,02/05/2013,0.11,1,246
66008,CHARMING CARROLL GARDENS APT ,322884,Melissa,Brooklyn,Carroll Gardens,40.67846,-73.99443,Entire home/apt,190,3,51,01/07/2019,0.57,1,288
66026,Private Bedroom Brownstone Brooklyn,322716,Alex,Brooklyn,Crown Heights,40.6715,-73.94808,Private room,49,21,15,30/06/2019,0.15,5,331
66251,East Village Loft with Piano   Patio,324460,Samir,Manhattan,East Village,40.72681,-73.98534,Entire home/apt,212,3,67,25/06/2019,1.31,1,51
66275,Lower East Side Magic Room,314941,Tony,Manhattan,Lower East Side,40.71904,-73.99392,Private room,95,1,109,23/06/2019,1.11,3,364
66451, Fantastic Williamsburg Apt ,325389,Luis Fernando,Brooklyn,Williamsburg,40.71031,-73.9583,Entire home/apt,140,2,9,16/02/2019,0.11,1,254
66718,West Harlem Home Base   Eco Apt ,136227,Henning,Manhattan,Harlem,40.81322,-73.95306,Entire home/apt,135,6,187,23/06/2019,1.87,1,189
66741,Charming Garden Apt in Park Slope,327673,Stefano,Brooklyn,Park Slope,40.67732,-73.98225,Entire home/apt,150,2,214,23/06/2019,2.08,2,263
66974,Lovely  Modern  Garden Apartment,329436,Jana,Brooklyn,Gowanus,40.68076,-73.9896,Entire home/apt,190,3,69,01/07/2019,0.79,2,258
67288,Central Park  BR sunny condo,101597,Per,Manhattan,East Harlem,40.79603,-73.94903,Entire home/apt,124,28,22,15/06/2019,0.26,1,103
67299,Cozy Garden Apartment  in Williamsburg,330347,Adrienne,Brooklyn,Williamsburg,40.71492,-73.96282,Entire home/apt,135,30,56,06/05/2019,0.56,1,42
67397,SoHa comfort by NW Central Park ,332189,Elise,Manhattan,Morningside Heights,40.80393,-73.95838,Private room,122,3,93,22/06/2019,0.93,1,246
68099,Cozy room in Upper West Side,323517,Deda,Manhattan,Upper West Side,40.80082,-73.9652,Private room,109,1,104,25/06/2019,1.05,2,364
68305,Cozy Private Room in Apartment,338454,Share,Manhattan,Harlem,40.82976,-73.94867,Private room,85,30,64,06/07/2018,0.68,1,318
68403,The Cozy Brownstone Inn  discount ,240427,Naimah,Brooklyn,Bedford-Stuyvesant,40.683,-73.91981,Entire home/apt,145,3,127,24/06/2019,1.25,2,72
68735,Prewar Penthouse w Private Terrace,342054,Violetta,Manhattan,Upper West Side,40.78971,-73.9729,Entire home/apt,195,11,30,13/06/2019,0.32,1,249
68765,Designer   BR Loft in Carroll Gardens by Subway,282655,Jenna,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire home/apt,250,2,106,27/06/2019,1.34,3,272
68900,Bright Beautiful Brooklyn,343250,Jason,Brooklyn,Greenpoint,40.73119,-73.95578,Private room,125,3,6,13/11/2016,0.1,1,325
68974,Unique spacious loft on the Bowery,281229,Alicia,Manhattan,Little Italy,40.71943,-73.99627,Entire home/apt,575,2,191,20/06/2019,1.88,1,298
69894,Nice renovated apt  prime location ,352168,Silvia,Manhattan,Upper West Side,40.78,-73.98249,Entire home/apt,150,30,48,11/06/2019,0.55,1,35
69921,Brooklyn Writer s Nook,155689,Joab,Brooklyn,Bushwick,40.70514,-73.91922,Private room,70,5,47,29/06/2019,0.49,1,203
70095,Private Bedroom in Large NYC Apartment,353965,Mary And Geoff,Manhattan,Inwood,40.86713,-73.92811,Private room,90,2,120,30/06/2019,1.27,1,132
70128,Large  Sunny Room East Village NYC,354330,Eyal,Manhattan,East Village,40.73198,-73.98881,Private room,65,3,52,10/01/2019,0.63,1,5
70609,Great Large   BR  Bath Duplex with Private Patio ,72062,Bruce,Manhattan,East Village,40.72542,-73.97986,Entire home/apt,500,2,48,16/06/2019,0.48,4,297
71010,All That Jazz  Uptown style on Sugar Hill ,361855,Kurt,Manhattan,Washington Heights,40.83494,-73.93869,Entire home/apt,250,3,32,24/05/2019,0.43,2,276
71248,Bright and lovely   bdrm apt in LES,363834,Jennifer,Manhattan,Chinatown,40.71659,-73.98945,Entire home/apt,125,25,43,17/06/2019,0.42,1,102
71366,Beautiful One Bed West Village     Month Special,364955,Ruperto,Manhattan,West Village,40.72966,-74.00243,Entire home/apt,200,30,39,25/06/2019,0.44,1,251
71384,Gigantic Private Brooklyn Loft ,365153,Ben,Brooklyn,Greenpoint,40.72898,-73.95552,Entire home/apt,229,1,50,13/05/2014,0.5,1,188
71812,Condo Apartment with laundry in unit,369015,Thai,Bronx,Kingsbridge,40.87207,-73.90193,Entire home/apt,90,30,4,02/01/2019,0.35,2,346
72265,Private room in cozy Greenpoint,340692,Vanessa,Brooklyn,Greenpoint,40.72646,-73.95341,Private room,59,3,29,16/06/2019,0.36,1,15
74073,Food   Music Dream Apartment in Williamsburg,211877,Daniel,Brooklyn,Williamsburg,40.71015,-73.96101,Entire home/apt,195,4,59,23/06/2019,0.6,1,71
74240,French Garden cottage off Bedford,389924,Patty,Brooklyn,Williamsburg,40.71903,-73.9597,Entire home/apt,169,1,68,07/06/2019,0.67,2,215
74333,Alcove Studio w  outdoor Patio Deck,331328,Amir,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,113,14,26,25/11/2015,0.27,3,253
74404,Luxury   bed    bath apt in Harlem w  terrace,391325,G   S,Manhattan,Harlem,40.80276,-73.9567,Entire home/apt,250,14,31,22/08/2012,0.31,1,78
74680,One Bedroom Mini studio   Free WIFI,265109,Nazleen,Queens,Astoria,40.77635,-73.93426,Entire home/apt,115,2,198,31/05/2019,2.01,1,257
75193,BROOKLYN   Guest Room w  King Bed in Williamsburg,308875,Scott,Brooklyn,Williamsburg,40.71398,-73.95763,Private room,69,2,220,22/06/2019,2.17,2,8
75635,Bright Cozy Chinatown Studio Apt ,401696,Patricia,Manhattan,Lower East Side,40.71876,-73.98394,Entire home/apt,150,3,286,27/06/2019,2.81,1,191
76761,Eveland the Place to Stay   Enjoy a    bdrm,118971,Evelyn,Brooklyn,South Slope,40.66552,-73.99019,Entire home/apt,169,2,398,28/06/2019,3.97,3,182
77765,Superior   Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73749,-73.95292,Private room,179,3,36,01/07/2019,0.36,28,79
77936,Hells Kitchen Garden of Eden,134355,Moss Owen,Manhattan,Hell's Kitchen,40.76248,-73.9913,Private room,150,3,36,14/06/2019,0.36,1,49
79067,Lovely   bedroom in Italianate Brownstone w garden,425506,Bliss,Brooklyn,Clinton Hill,40.6848,-73.96219,Entire home/apt,350,6,14,20/04/2019,0.3,1,156
79782,Williamsburg HUGE  PRIVATE BATH   Next to Train ,430188,Pam,Brooklyn,Williamsburg,40.70516,-73.95455,Private room,120,14,76,31/03/2019,0.76,6,343
80493,Cozy room in East Village with AC,434987,Jennifer,Manhattan,East Village,40.72329,-73.98486,Private room,71,2,182,04/07/2019,1.81,1,200
80684,Duplex w  Terrace   Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73776,-73.95327,Private room,349,3,8,27/03/2016,0.09,28,60
80700,Loft w  Terrace   Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73738,-73.95482,Private room,349,3,7,24/05/2019,0.07,28,60
80924,Spacious   Bedroom Duplex in Park Slope,438133,Ellis,Brooklyn,Park Slope,40.67542,-73.98142,Entire home/apt,165,30,34,25/09/2018,0.51,2,189
81739,Loft w  Terrace   Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73842,-73.95312,Private room,249,3,2,12/05/2011,0.02,28,60
82550,Columbia Castle   BR,448312,Christopher,Brooklyn,Brooklyn Heights,40.69441,-73.99771,Entire home/apt,200,3,80,30/06/2019,0.85,2,106
82638,Charming Artist s Flat  East Village,449787,Sarah,Manhattan,East Village,40.72399,-73.98374,Entire home/apt,169,4,240,06/06/2019,2.4,1,276
82928,BEAUTIFUL   BEDROOM APARTMENT,451545,Ruthven,Brooklyn,Bedford-Stuyvesant,40.6824,-73.94615,Entire home/apt,185,3,46,02/07/2019,1.07,1,248
83243,Brooklyn Cove Studio Apt w  Garden ,453519,Julian,Brooklyn,Bushwick,40.68949,-73.91708,Entire home/apt,65,2,228,10/06/2019,2.27,1,194
83446,Ft  Greene garden gem  large and convenient,454756,Leslie,Brooklyn,Fort Greene,40.68819,-73.97258,Entire home/apt,130,35,5,03/09/2018,0.05,1,135
83722,Williamsburg penthouse with private roof cabana,456638,Sophie,Brooklyn,Williamsburg,40.7205,-73.96015,Entire home/apt,199,30,8,26/08/2018,0.11,1,30
84010,Superior   Box House,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73813,-73.95394,Private room,179,3,13,27/06/2019,0.14,28,81
84659,Large Studio Heart of East Village,462776,Kyle,Manhattan,East Village,40.72843,-73.98895,Entire home/apt,139,1,388,26/06/2019,3.88,1,142
84905,Huge Bright Clean Safe  Private Room,464506,Ange,Manhattan,Two Bridges,40.71271,-73.99776,Private room,95,3,223,23/06/2019,2.22,2,60
85094,Garden  BR BA Brownstone Apt     blocks to subway,322716,Alex,Brooklyn,Crown Heights,40.66966,-73.94735,Entire home/apt,79,15,11,14/01/2019,0.11,5,179
86215,MODERN SPACIOUS   BR APT DOWNTOWN MANHATTAN,327900,T,Manhattan,Lower East Side,40.71965,-73.98766,Entire home/apt,150,2,151,24/06/2019,1.51,2,52
89621,WONDERFUL  COMFORTABLE STUDIO,209460,Marylyn,Brooklyn,Bedford-Stuyvesant,40.68048,-73.94911,Entire home/apt,90,3,218,28/06/2019,2.26,4,324
93313,MAISON DES SIRENES  ,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963,Entire home/apt,120,2,75,23/06/2019,0.76,2,237
94035,Modern  Safe  Clean  Bright Room in Astoria for  ,35375,Savannah,Queens,Astoria,40.75961,-73.91117,Private room,80,1,42,06/07/2019,1.21,2,365
94477,The Vernon On Greene,478395,Jason,Brooklyn,Bedford-Stuyvesant,40.69305,-73.93185,Entire home/apt,175,2,370,05/07/2019,3.74,1,204
94783,Beautiful  Bright s  Warm   Spacious  BR Apt,473113,Keishera,Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,120,5,104,21/06/2019,1.04,1,272
95883,Spacious Loft in Clinton Hill,509918,Eduardo,Brooklyn,Bedford-Stuyvesant,40.69465,-73.95458,Entire home/apt,200,5,4,26/12/2018,0.07,1,9
96471,The Brooklyn Waverly  One Bedroom,116599,Sahr,Brooklyn,Clinton Hill,40.68413,-73.96542,Private room,165,4,11,07/06/2019,0.11,3,365
98330,LOVELY APARTMENT IN THE HEART OF NY,31374,Shon,Manhattan,Kips Bay,40.73877,-73.97707,Entire home/apt,125,4,1,03/01/2012,0.01,3,181
98663,Groovy NYC Chelsea Pad,520279,Peter Michael,Manhattan,Chelsea,40.74893,-73.99544,Entire home/apt,130,30,19,11/06/2018,0.19,1,189
99085,Sunny Bklyn Jewel  Fort Greene JULY    AUG  ,522164,Wanda,Brooklyn,Fort Greene,40.68795,-73.97332,Entire home/apt,123,30,15,01/05/2019,0.15,1,189
100002,MANHATTAN Neat  Nice  Bright ROOM,523218,Giorgio,Manhattan,Washington Heights,40.85295,-73.93361,Private room,67,2,136,17/06/2019,1.37,1,296
100186,Large Brand New Park Slope  BR,526805,Mi,Brooklyn,Gowanus,40.66918,-73.99187,Entire home/apt,130,7,98,28/06/2019,0.99,1,35
102995,UWS Brownstone Near Central Park,178043,Chas,Manhattan,Upper West Side,40.78558,-73.9696,Entire home/apt,212,21,45,01/01/2018,0.46,1,35
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,465278,Ade,Brooklyn,Williamsburg,40.71577,-73.96053,Entire home/apt,190,3,124,26/06/2019,1.76,1,359
103311,  BR w  Terrace   Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73861,-73.95485,Private room,599,3,9,19/05/2018,0.09,28,60
103806,BOHEMIAN EAST VILLAGE   BED HAVEN,251176,Jason,Manhattan,East Village,40.72577,-73.98745,Entire home/apt,249,5,166,27/05/2019,1.68,2,365
105469,Oceanfront Apartment in Rockaway,547386,Michelle,Queens,Rockaway Beach,40.58615,-73.81245,Private room,70,27,13,21/09/2015,0.13,1,335
